Job Id,Job Title,Company,location,Job Description,Experience,Qualifications,Salary Range,Work Type,skills
1395950000000000.0,Social Media Coordinator,BMW Group,Macao,"Create engaging and relevant content, such as articles, videos, or social media posts, to promote brands or products.",1 to 15 Years,B.Tech,$63K-$115K,Contract,"Content creation (e.g., writing, editing, graphic design, video production) Content marketing Social media management SEO optimization Creative storytelling Audience engagement Analytics and reporting Adaptability Communication skills Creativity"
2491590000000000.0,Event Manager,WHSmith,Niamey,"A Conference Manager coordinates and manages conferences, meetings, and events. They plan logistics, handle budgeting, liaise with vendors, and ensure the smooth execution of events, catering to the needs and expectations of attendees.",0 to 14 Years,B.Tech,$55K-$83K,Temporary,Event planning Conference logistics Budget management Vendor coordination Marketing and promotion Client relations
839122000000000.0,Business Development Manager,ProSiebenSat.1 Media SE,Niamey,"A Sales Manager leads and guides the sales team, sets sales targets, develops sales strategies, and monitors performance to achieve revenue and growth objectives.",2 to 13 Years,M.Tech,$61K-$104K,Contract,Sales management Sales strategy development Team leadership
1839780000000000.0,Project Coordinator,International Business Machines,Dublin,"Administrative Coordinators support administrative tasks, including data entry, scheduling, and document management, to enhance organizational efficiency.",0 to 9 Years,B.Tech,$57K-$102K,Full-Time,Office administration Communication skills Organizational skills Time management Microsoft Office proficiency
1161290000000000.0,Event Planner,ProSiebenSat.1 Media SE,Maseru,"Corporate Event Planners organize business-related events such as seminars, conferences, and product launches, ensuring they meet corporate goals and standards.",3 to 8 Years,BBA,$55K-$120K,Part-Time,Corporate event planning Corporate branding Corporate communication Audiovisual equipment Crisis management
103922000000000.0,Market Analyst,General Motors,Luxembourg,Competitive Intelligence Analysts gather data on competitors and industry trends. They analyze information to help businesses make informed decisions and gain a competitive edge.,0 to 13 Years,PhD,$63K-$102K,Contract,Competitive analysis Market research Data analysis Business strategy Industry knowledge
1914700000000000.0,Network Engineer,The Walt Disney Company,Paris,"Network Administrators manage an organizations computer networks. They configure, monitor, and maintain network infrastructure, ensuring optimal performance and security.",1 to 9 Years,BBA,$55K-$116K,Full-Time,"Network management Troubleshooting Network security IT certifications (e.g., CCNA)"
2821880000000000.0,Event Manager,Northern Star Resources,Victoria,"A Conference Manager coordinates and manages conferences, meetings, and events. They plan logistics, handle budgeting, liaise with vendors, and ensure the smooth execution of events, catering to the needs and expectations of attendees.",2 to 12 Years,MBA,$63K-$88K,Full-Time,Event planning Conference logistics Budget management Vendor coordination Marketing and promotion Client relations
853510000000000.0,Art Director,Tencent Music Entertainment Group,Victoria,"Visual Designers create visual content, including graphics, illustrations, and layouts, to convey messages and enhance brand identity.",4 to 14 Years,MBA,$65K-$81K,Intern,Graphic design Typography User interface (UI) design Adobe Creative Suite proficiency Branding and visual identity creation
2181710000000000.0,UX/UI Designer,Dominion Energy,Torshavn,"User Interface Designers focus on the visual and interactive aspects of digital interfaces. They design layouts, buttons, and other elements to ensure a cohesive and visually appealing user interface.",5 to 10 Years,B.Tech,$55K-$111K,Temporary,"UI design principles and best practices Graphic design tools (e.g., Adobe Photoshop, Illustrator) Typography and color theory Visual design and layout Responsive design"
1317930000000000.0,Human Resources Manager,Whitehaven Coal,Naypyidaw,"HR Generalists handle various HR functions, including recruitment, employee relations, benefits administration, and HR compliance. They serve as a resource for employees and management, ensuring HR policies and practices align with organizational goals and legal requirements.",5 to 8 Years,MBA,$61K-$108K,Temporary,HR policies and procedures Employee relations Recruitment Communication skills
1097190000000000.0,Family Nurse Practitioner,Royal Mail,Monrovia,Geriatric Nurse Practitioners focus on the healthcare needs of elderly patients. They provide specialized care and address age-related health concerns.,1 to 11 Years,B.Com,$63K-$85K,Part-Time,Geriatric healthcare Geriatric assessment Geriatric treatment Elderly patient care Geriatric pharmacology
2400420000000000.0,Marketing Director,NGL Energy Partners,Djibouti (city),"Brand Directors oversee brand management and strategy. They ensure brand consistency, guide marketing initiatives, and work to enhance brand perception and recognition.",3 to 8 Years,M.Com,$55K-$120K,Intern,Brand strategy Brand development Creative direction Brand management Market research
101478000000000.0,Pharmaceutical Sales Representative,Fiat Chrysler Automobiles N.V.,Kinshasa,"Sales Representatives promote and sell products or services to customers, build relationships, and meet sales targets through effective communication and negotiation.",4 to 10 Years,MBA,$60K-$91K,Contract,Sales techniques and strategies Relationship building CRM software usage Product knowledge Negotiation and closing skills
2616150000000000.0,UX/UI Designer,Marriott International,Buenos Aires,Interaction Designers specialize in designing user interactions within digital interfaces. They create meaningful and engaging user experiences by considering user behaviors and system responses.,4 to 13 Years,MCA,$57K-$92K,Temporary,Interaction design principles User behavior and psychology Wireframing and prototyping tools Animation and micro-interaction design Collaborative design processes
369865000000000.0,Systems Analyst,Adelaide Brighton,Zagreb,"A Business Systems Analyst analyzes business processes and requirements, recommends technology solutions, and bridges the gap between business objectives and IT systems.",0 to 8 Years,BA,$61K-$116K,Temporary,Business systems analysis Requirements gathering Process improvement
86312100000000.0,Legal Advisor,Sempra,Ngerulmud,"In the role of In-House Counsel, you will provide legal support to the organization across various areas, including contracts, employment law, and regulatory compliance. You will draft legal documents, handle litigation matters, and advise on legal risks affecting day-to-day operations. Your role is crucial in ensuring the company operates within the bounds of the law.",1 to 13 Years,BCA,$55K-$81K,Temporary,In-house counsel Legal advisory Employment law Intellectual property Regulatory compliance Dispute resolution Contract review Client counseling
2648600000000000.0,Sales Consultant,HCL Technologies,Yerevan,"Sales Advisors provide expert advice to customers about products or services. They help customers make informed purchase decisions, answer questions, and offer solutions tailored to individual needs.",4 to 15 Years,BCA,$65K-$84K,Temporary,Sales strategies Customer relationship management Sales techniques Product knowledge Client acquisition Negotiation skills
1593140000000000.0,Financial Analyst,Tata Power,Abu Dhabi,"Budget Analysts manage and analyze financial data to develop, monitor, and report on budgets. They work with departments to ensure budget compliance, identify cost-saving opportunities, and provide financial insights to support strategic planning and decision-making.",3 to 9 Years,BA,$65K-$90K,Intern,Budget planning Financial forecasting Excel proficiency Data analysis
